Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
"truke Newly Launched Buds Liberty Open Ear Wireless Earbuds with 360Spatial™ Audio Experience, 16mm Beryllium Speaker, 60H Playtime, Quad Mic for Crystal-Clear Calls, Fast Charging, BT5.4","1,006","3.7 out of 5 stars, rating details",500+ bought in past month,"1,399","₹6,999",https://m.media-amazon.com/images/I/51GedV-MUkL._AC_UY218_.jpg,391,"{5: '53%', 4: '13%', 3: '10%', 2: '4%', 1: '20%'}"
"Ambrane Stringz 38 Wired Headphones with Mic, Powerful HD Sound with High Bass, Tangle Free Cable, Comfort in Ear Fit, 3.5mm Jack (Space Grey)","22,744","3.8 out of 5 stars, rating details",200+ bought in past month,249,₹449,https://m.media-amazon.com/images/I/61-XJRAVoPL._AC_UY218_.jpg,392,"{5: '42%', 4: '26%', 3: '15%', 2: '6%', 1: '11%'}"
"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)",null,"4.3 out of 5 stars, rating details",null,"3,899","₹9,598",null,393,"{5: '61%', 4: '24%', 3: '7%', 2: '3%', 1: '5%'}"
"JBL Live 770NC True Adaptive Noise Cancellation Headphones Wireless Over Ear, Spatial Sound, 65Hrs Playtime, Speed Charge, Multipoint Connect and Personi-Fi 2.0, BT 5.3, Google Fast Pair, Alexa, Black",811,"4.2 out of 5 stars, rating details",200+ bought in past month,"7,999","₹14,999",https://m.media-amazon.com/images/I/71dnHOwbEqL._AC_UY218_.jpg,394,"{5: '62%', 4: '20%', 3: '7%', 2: '2%', 1: '9%'}"
"pTron Boom Play in Ear Type C Wired Headphones with Mic, 10Mm Drivers for Immersive Audio, 1.2M Fish Scale Style Tangle-Free Cable, in-Line Controls, Metal Buds, Snug-Fit & Wide Compatibility (Black)",494,"3.2 out of 5 stars, rating details",600+ bought in past month,198,"₹1,199",https://m.media-amazon.com/images/I/51WOXmzmX9L._AC_UY218_.jpg,395,"{5: '38%', 4: '12%', 3: '12%', 2: '7%', 1: '31%'}"
"boAt Rockerz 255 Pro+, 60HRS Battery, Fast Charge, IPX7, Dual Pairing, Low Latency, Magnetic Earbuds, in Ear Bluetooth Neckband, Wireless with Mic Earphones (Teal Green)","231,724","3.9 out of 5 stars, rating details",4K+ bought in past month,"1,099","₹3,990",https://m.media-amazon.com/images/I/61AAKReQ7RL._AC_UY218_.jpg,396,"{5: '52%', 4: '22%', 3: '9%', 2: '3%', 1: '14%'}"
"Ambrane Wired Headphones in Earphones with in-Line Mic for Clear Calling, 14Mm Dynamic Drivers for Boostedbass, 3.5Mm Jack, Multi-Functional Controller (Stringz 38 Lite, Blue)","5,925","3.8 out of 5 stars, rating details",300+ bought in past month,199,₹449,https://m.media-amazon.com/images/I/61UJ717Kx-L._AC_UY218_.jpg,397,"{5: '44%', 4: '22%', 3: '15%', 2: '5%', 1: '14%'}"
boAt BassHeads 100 in-Ear Wired Headphones with Mic (White),"421,695","4.1 out of 5 stars, rating details",3K+ bought in past month,399,₹999,https://m.media-amazon.com/images/I/71e1SSUhZeL._AC_UY218_.jpg,398,"{5: '52%', 4: '25%', 3: '11%', 2: '4%', 1: '8%'}"
"soundcore V20i by Anker Open-Ear Headphones, Adjustable Ear Hooks, Ultra-Comfort, Snug Fit, Deep Bass, Clear Calls, IP55, LED Lights, 36H Playtime, Bluetooth 5.4 Earbuds, Multipoint Connection","4,706","4.2 out of 5 stars, rating details",400+ bought in past month,"1,999","₹7,998",https://m.media-amazon.com/images/I/51rYafSZgUL._AC_UY218_.jpg,399,"{5: '59%', 4: '22%', 3: '8%', 2: '3%', 1: '8%'}"
"JBL Tune 520C On-Ear Type C Wired Headphone, Pure Bass Sound,3-Button Remote with Microphone,Comfort fit and Foldable Design(Black)",26,"3.9 out of 5 stars, rating details",50+ bought in past month,"1,999","₹4,999",https://m.media-amazon.com/images/I/61nQPjl3I1L._AC_UY218_.jpg,400,"{5: '57%', 4: '18%', 3: '5%', 2: '0%', 1: '20%'}"
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Blue)","3,393","3.7 out of 5 stars, rating details",100+ bought in past month,"1,849","₹8,245",https://m.media-amazon.com/images/I/71RNbjAJwLL._AC_UY218_.jpg,401,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
HP H300 Wireless Headset,23,"3.6 out of 5 stars, rating details",200+ bought in past month,"1,399","₹11,912",https://m.media-amazon.com/images/I/61Io2BTmGjL._AC_UY218_.jpg,402,"{5: '44%', 4: '16%', 3: '15%', 2: '11%', 1: '14%'}"
"JBL Free WFH Wireless, Over Ear Headset with Detachable Voice-Focus Noise Cancelling Mic, Lossless & Low-lag 2.4GHz USB Dongle for Work from Home, Conference Calls, Online Learning & Teaching (Black)",172,"3.3 out of 5 stars, rating details",null,"2,999","₹9,999",https://m.media-amazon.com/images/I/61aUB5HQwlL._AC_UY218_.jpg,403,"{5: '44%', 4: '12%', 3: '10%', 2: '3%', 1: '31%'}"
"soundcore by Anker,Space One Active Noise Cancelling Bluetooth Over Ear Headphones with Travel Pouch,2X Stronger Voice Reduction,40H ANC Playtime,App Control,Ldac Hi-Res,Ergo Design for Comfort Fit","17,636","4.0 out of 5 stars, rating details",200+ bought in past month,"6,999","₹19,998",https://m.media-amazon.com/images/I/51l80KVua0L._AC_UY218_.jpg,404,"{5: '49%', 4: '28%', 3: '6%', 2: '5%', 1: '12%'}"
"Logitech Zone Vibe 100 Lightweight Wireless Over-Ear Headphones with Noise-Cancelling Microphone, Advanced Multipoint Bluetooth Headset, Works with Teams, Google Meet, Zoom, Mac/PC - Offwhite",32,"4.0 out of 5 stars, rating details",null,"7,995","₹12,445",https://m.media-amazon.com/images/I/71ym6BYRRmL._AC_UY218_.jpg,405,"{5: '45%', 4: '30%', 3: '11%', 2: '5%', 1: '9%'}"
Blaupunkt BH61 Moksha True Active Noise Cancellation I Perfect ANC from The External Environment I HD Sound with Perfect Balance of Tones I High Sensitivity Mic I German Style & Long Usage Guarantee,"1,509","3.9 out of 5 stars, rating details",null,"2,499","₹2,999",https://m.media-amazon.com/images/I/61LzQ2gGyDL._AC_UY218_.jpg,406,"{5: '52%', 4: '22%', 3: '9%', 2: '4%', 1: '13%'}"
"HAMMER Bash 2.0 Over The Ear Wireless Bluetooth Headphones with Mic, Deep Bass, Foldable Headphones, Upto 8 Hours Playtime, Workout/Travel, Bluetooth 5.0 (Grey)","3,393","3.7 out of 5 stars, rating details",50+ bought in past month,"1,899","₹8,245",https://m.media-amazon.com/images/I/61XrtSyMQ9L._AC_UY218_.jpg,407,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"Skullcandy Crusher Evo Wireless Over Ear Bluetooth Headphones with Microphone, for iPhone and Android, 40 Hour Battery Life, Extra Bass Tech - Bonus Line USB-C Cable -Chill Gray","35,576","4.3 out of 5 stars, rating details",null,"15,310","₹37,999",https://m.media-amazon.com/images/I/61X3f7gfaPL._AC_UY218_.jpg,408,"{5: '67%', 4: '15%', 3: '7%', 2: '3%', 1: '8%'}"
amazon basics TWS in-Ear Earbuds (P50) with Fast Charging up to 50 Hours of Playtime | Dual 10mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Quad Mic with ENC | Touch Control (Light Blue),"2,061","3.5 out of 5 stars, rating details",1K+ bought in past month,459,"₹2,499",https://m.media-amazon.com/images/I/51t63HZygzL._AC_UY218_.jpg,409,"{5: '46%', 4: '14%', 3: '9%', 2: '7%', 1: '24%'}"
Sennheiser HD 400S Wired Over the Ear Headphone with Mic (Black),"2,382","4.4 out of 5 stars, rating details",null,"3,990","₹4,990",https://m.media-amazon.com/images/I/51VTo9w8mxS._AC_UY218_.jpg,410,"{5: '68%', 4: '19%', 3: '6%', 2: '3%', 1: '4%'}"
"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation with Mic (Maroon Maverick)","67,887","4.0 out of 5 stars, rating details",200+ bought in past month,"1,599","₹4,999",https://m.media-amazon.com/images/I/61IUz4cSa7L._AC_UY218_.jpg,411,"{5: '53%', 4: '24%', 3: '9%', 2: '4%', 1: '10%'}"
"boAt Rockerz 411 (2025 Launch), 40ms Low Latency, 40Hrs Battery, 40mm Drivers, ENx Tech, Integrated Controls, v5.4 Bluetooth Headphones, Wireless Headphone with Mic (Active Black)",1,"5.0 out of 5 stars, rating details",null,"1,399","₹2,999",https://m.media-amazon.com/images/I/71QdB7hDCAL._AC_UY218_.jpg,412,"{5: '100%', 4: '0%', 3: '0%', 2: '0%', 1: '0%'}"
"iClever Kids Headphones with Cord, 85dBA Safe Volume Wired Headphones for Kids, Stereo Sound Foldable Adjustable, 3.5mm Jack, Over Ear Kids Headphones for School/Boys/Girls/iPad/Tablet/Travel, Pink","1,622","4.6 out of 5 stars, rating details",null,"1,469","₹1,999",https://m.media-amazon.com/images/I/619qfew1NsL._AC_UY218_.jpg,413,"{5: '76%', 4: '16%', 3: '4%', 2: '2%', 1: '2%'}"
"Portronics Muffs M2 Bluetooth Headphones Over Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support,Type C Charging Port, Foldable Design(White)",241,"3.8 out of 5 stars, rating details",500+ bought in past month,785,"₹2,499",https://m.media-amazon.com/images/I/51OpXOQc0PL._AC_UY218_.jpg,414,"{5: '51%', 4: '21%', 3: '7%', 2: '3%', 1: '18%'}"
"itel T11 Pro TWS in-Ear Earbuds with 360° Deep Bass, Quad Mic Along with Noise-Free Calls, 13mm Drivers, Bluetooth v5.3, 42 Hrs Playtime, Ergonomic Design, IPX5 Water Resistance (Aurora Blue)",57,"4.3 out of 5 stars, rating details",null,935,"₹2,999",https://m.media-amazon.com/images/I/61LPf+34wkL._AC_UY218_.jpg,415,"{5: '68%', 4: '13%', 3: '6%', 2: '9%', 1: '4%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - White",null,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",null,416,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"Noise Newly Launched Buds VS601 in Ear Truly Wireless Earbuds with 50H of Playtime, Transparent Case Lid, Quad Mic ENC, Dual Device Pairing, 10Mm Driver, BT V5.3 (Graphite Black)",666,"3.7 out of 5 stars, rating details",500+ bought in past month,"1,199","₹3,999",https://m.media-amazon.com/images/I/51H5txgF09L._AC_UY218_.jpg,417,"{5: '58%', 4: '9%', 3: '5%', 2: '4%', 1: '24%'}"
"pTron Tangentbeat in Ear Bluetooth 5.0 Wireless Headphones, Deep Bass, 18H Playtime, Clear Calls, Dual Device Pairing Wireless Neckband, Fast Charging, Voice Assistant & IPX4 (Green/Grey)","76,843","3.8 out of 5 stars, rating details",600+ bought in past month,549,"₹2,499",https://m.media-amazon.com/images/I/617g9uTlEvL._AC_UY218_.jpg,418,"{5: '44%', 4: '23%', 3: '14%', 2: '5%', 1: '14%'}"
"Razer Kraken X Lite Ultralight Gaming Headset: 7.1 Surround Sound Capable - Lightweight Frame - Bendable Cardioid Microphone - for PC, Xbox, PS4, Nintendo Switch - Classic Black","4,888","4.3 out of 5 stars, rating details",300+ bought in past month,"1,999","₹9,179",https://m.media-amazon.com/images/I/51TzGmowjSL._AC_UY218_.jpg,419,"{5: '64%', 4: '18%', 3: '8%', 2: '4%', 1: '6%'}"
Armor Version.H1 Wired Over Ear Gaming Headphones with Mic (Detachable) | 50mm Neodymium Drivers with 7.1 Surround Sound & Noise Cancellation | RGB Loop Lights & Type C | for PC/PS/Xbox/Nintendo,25,"4.1 out of 5 stars, rating details",100+ bought in past month,"2,759","₹3,999",https://m.media-amazon.com/images/I/61Kcfl-4XYL._AC_UY218_.jpg,420,"{5: '65%', 4: '12%', 3: '6%', 2: '2%', 1: '15%'}"
"HAMMER Vibe ENC Bluetooth Headphone, 40mm Driver, Dual Pairing, 50hrs Playtime, Voice Assistant, BT V5.4, Game Mode, Soft Cushions, Lightweight Headphones for Music, Gaming and Calls (Blue)",46,"4.2 out of 5 stars, rating details",100+ bought in past month,"1,299","₹4,999",https://m.media-amazon.com/images/I/61F5GBnCBAL._AC_UY218_.jpg,421,"{5: '53%', 4: '30%', 3: '9%', 2: '3%', 1: '5%'}"
"Noise Airwave Pro Bluetooth in Ear Neckband with Upto 32 dB ANC, 60H of Playtime, Dual Device Pairing, 3 Mic ENC for Calling, Low Latency(Upto 40ms), 13mm Driver (Metallic Blue)",125,"3.7 out of 5 stars, rating details",null,"1,499","₹3,999",https://m.media-amazon.com/images/I/51ygf8SX3OL._AC_UY218_.jpg,422,"{5: '46%', 4: '21%', 3: '11%', 2: '2%', 1: '20%'}"
"ZEBRONICS Duke Wireless Bluetooth Over Ear Headphone with Upto 60h Backup, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Beige)","15,227","3.7 out of 5 stars, rating details",100+ bought in past month,899,"₹2,199",https://m.media-amazon.com/images/I/61UT9f0iLrL._AC_UY218_.jpg,423,"{5: '45%', 4: '23%', 3: '12%', 2: '5%', 1: '15%'}"
URBN Thump 550 Bluetooth 5.4 Wireless On Ear Headphone | HD Sound | Deep Bass | in-Built Mic | Type-C Charging | Foldable | Aux | Micro SD Card | 1 Year Replacement Warranty (Blue),69,"4.1 out of 5 stars, rating details",null,"1,299","₹2,999",https://m.media-amazon.com/images/I/71xRSPFdLUL._AC_UY218_.jpg,424,"{5: '63%', 4: '11%', 3: '11%', 2: '2%', 1: '13%'}"
"Sony MDR-ZX110AP Wired On-Ear Headphones with tangle free cable, 3.5mm Jack, Headset with Mic for phone calls and 1 Year Warranty - (Black)","67,067","4.0 out of 5 stars, rating details",300+ bought in past month,"1,490",₹745,https://m.media-amazon.com/images/I/51BpeZTKS6L._AC_UY218_.jpg,425,"{5: '50%', 4: '24%', 3: '13%', 2: '5%', 1: '8%'}"
"boAt Rockerz 551 ANC Pro(2025 Launch),42Db Hybrid Adaptive,App Support,72Hrs Battery,40Mm Titanium Drivers,Enx Tech,Foldable Cups Bluetooth Over Ear Headphone,Wireless Headphone with Mic(Hazel Beige)",175,"3.9 out of 5 stars, rating details",50+ bought in past month,"3,299","₹8,990",https://m.media-amazon.com/images/I/51yvR5VAMtL._AC_UY218_.jpg,426,"{5: '54%', 4: '19%', 3: '8%', 2: '4%', 1: '15%'}"
"Original Type-C Earphones for iPhone 16/16 Plus/16 Pro/16 Pro Max, 15/15 Plus/15 Pro Max, iPad & Android Devices.",null,null,50+ bought in past month,799,"₹1,999",https://m.media-amazon.com/images/I/415l9oHUDFL._AC_UY218_.jpg,427,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
"Ambrane Wired Type C in Ear Earphones with in-line Mic for Clear Calling, 1.2M Cable, 14mm Dynamic Drivers for BoostedBass, Multi-Functional Controller for Type C Enabled Mobiles (Stringz 02, White)",920,"3.2 out of 5 stars, rating details",700+ bought in past month,279,₹599,https://m.media-amazon.com/images/I/61Vy68STUQL._AC_UY218_.jpg,428,"{5: '34%', 4: '19%', 3: '12%', 2: '7%', 1: '28%'}"
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [ Misty Grey ]","26,895","4.2 out of 5 stars, rating details",10K+ bought in past month,"1,549","₹2,299",https://m.media-amazon.com/images/I/51raakZN9fL._AC_UY218_.jpg,429,"{5: '60%', 4: '23%', 3: '6%', 2: '2%', 1: '9%'}"
"Sennheiser HD 350BT Wireless Bluetooth Over Ear Headphone with Mic for Music & Calls, Desgined in Germany, 30h Battery, 2 Yr Warranty (Black)","5,500","3.9 out of 5 stars, rating details",null,"5,990","₹9,990",https://m.media-amazon.com/images/I/61CESMmWoIL._AC_UY218_.jpg,430,"{5: '47%', 4: '25%', 3: '11%', 2: '6%', 1: '11%'}"
"Portronics Harmonics Z7 Bluetooth Wireless in Ear Earphones with Upto 40 Hours Playback, 10mm Dynamic Driver, Gaming Mode, High Bass, IPX4 Water and Sweat Resistant, Type C Fast Charging(Black)","2,034","3.9 out of 5 stars, rating details",1K+ bought in past month,490,"₹1,999",https://m.media-amazon.com/images/I/51dl2fDChGL._AC_UY218_.jpg,431,"{5: '51%', 4: '23%', 3: '10%', 2: '4%', 1: '12%'}"
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Apricot)","3,393","3.7 out of 5 stars, rating details",100+ bought in past month,"1,849","₹8,245",https://m.media-amazon.com/images/I/61rXrXbLgoL._AC_UY218_.jpg,432,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"ZEBRONICS Dynamic Wireless Over Ear Headphone with 34 Hours Playback,Dual Pairing,Call Function, Aux, Voice Assistant Supportadjustable Headband(Orange)",118,"3.6 out of 5 stars, rating details",50+ bought in past month,629,"₹2,199",https://m.media-amazon.com/images/I/61NevPVeqZL._AC_UY218_.jpg,433,"{5: '46%', 4: '15%', 3: '17%', 2: '5%', 1: '17%'}"
"truke Newly Launched BTG Thunder Over The Ear Gaming Headphone with 70H of Playtime, 40mm Titanium Drivers, Dual Pairing Headset, Gaming Mode (40ms Latency) with RGB LEDs, Detachable Mic, BT 5.4-Blue",237,"4.0 out of 5 stars, rating details",300+ bought in past month,999,"₹2,999",https://m.media-amazon.com/images/I/71gBIbwSmTL._AC_UY218_.jpg,434,"{5: '64%', 4: '10%', 3: '8%', 2: '4%', 1: '14%'}"
"ZEBRONICS Duke Wireless Over Ear Headphone with Up to 60h Backup, Bluetooth, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Green)","15,227","3.7 out of 5 stars, rating details",50+ bought in past month,899,"₹1,999",https://m.media-amazon.com/images/I/61iaHy0qteL._AC_UY218_.jpg,435,"{5: '45%', 4: '23%', 3: '12%', 2: '5%', 1: '15%'}"
"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(Black)","2,074","4.0 out of 5 stars, rating details",5K+ bought in past month,249,₹799,https://m.media-amazon.com/images/I/51Bl64-+u7L._AC_UY218_.jpg,436,"{5: '54%', 4: '21%', 3: '9%', 2: '4%', 1: '12%'}"
"Portronics Muffs M2 Bluetooth Headphones On Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support, Type C Charging Port, Foldable Design(Black)",300,"3.7 out of 5 stars, rating details",500+ bought in past month,829,"₹2,499",https://m.media-amazon.com/images/I/51rE6m+PHnL._AC_UY218_.jpg,437,"{5: '48%', 4: '21%', 3: '8%', 2: '3%', 1: '20%'}"
"pTron Bassbuds Rogue w/ 40ms Low-Latency Gaming, Clear Calls, 50hrs Playtime, Pristine Sound, V5.3 Bluetooth Headphones, Snug-fit, RGB Lights, Touch Control, Voice Assist, IPX5 Water Resistant (Black)",250,"4.6 out of 5 stars, rating details",null,699,"₹2,299",https://m.media-amazon.com/images/I/51DSjZ8at1L._AC_UY218_.jpg,438,"{5: '83%', 4: '8%', 3: '1%', 2: '1%', 1: '7%'}"
"soundcore V20i by Anker Open-Ear Headphones, Adjustable Ear Hooks, Ultra-Comfort, Snug Fit, Powerful Sound, Clear Calls, IP55, LED Lights, 36H Playtime, Bluetooth 5.4 Earbuds, Multipoint Connection",null,"4.2 out of 5 stars, rating details",null,"1,999","₹7,998",null,439,"{5: '59%', 4: '22%', 3: '8%', 2: '3%', 1: '8%'}"
"Noise Newly Launched Buds VS601 in Ear Truly Wireless Earbuds with 50H of Playtime, Transparent Case Lid, Quad Mic ENC, Dual Device Pairing, 10Mm Driver, BT V5.3 (Cobalt Blue)",666,"3.7 out of 5 stars, rating details",400+ bought in past month,"1,199","₹3,999",https://m.media-amazon.com/images/I/611AFnH3O0L._AC_UY218_.jpg,440,"{5: '58%', 4: '9%', 3: '5%', 2: '4%', 1: '24%'}"
